"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","HUR","TOT","PC_LF","Q","1990-Q2",15.56667,
"ESP","HUR","TOT","PC_LF","Q","1990-Q3",15.3,
"ESP","HUR","TOT","PC_LF","Q","1990-Q4",15.3,
"ESP","HUR","TOT","PC_LF","Q","1991-Q1",15.1,
"ESP","HUR","TOT","PC_LF","Q","1991-Q2",15.3,
"ESP","HUR","TOT","PC_LF","Q","1991-Q3",15.76667,
"ESP","HUR","TOT","PC_LF","Q","1991-Q4",15.9,
"ESP","HUR","TOT","PC_LF","Q","1992-Q1",16.13333,
"ESP","HUR","TOT","PC_LF","Q","1992-Q2",16.53333,
"ESP","HUR","TOT","PC_LF","Q","1992-Q3",17.2,
"ESP","HUR","TOT","PC_LF","Q","1992-Q4",18.4,
"ESP","HUR","TOT","PC_LF","Q","1993-Q1",19.56667,
"ESP","HUR","TOT","PC_LF","Q","1993-Q2",20.5,
"ESP","HUR","TOT","PC_LF","Q","1993-Q3",21.4,
"ESP","HUR","TOT","PC_LF","Q","1993-Q4",21.86667,
"ESP","HUR","TOT","PC_LF","Q","1994-Q1",22.23333,
"ESP","HUR","TOT","PC_LF","Q","1994-Q2",22.2,
"ESP","HUR","TOT","PC_LF","Q","1994-Q3",22.03333,
"ESP","HUR","TOT","PC_LF","Q","1994-Q4",21.73333,
"ESP","HUR","TOT","PC_LF","Q","1995-Q1",21.16667,
"ESP","HUR","TOT","PC_LF","Q","1995-Q2",20.56667,
"ESP","HUR","TOT","PC_LF","Q","1995-Q3",20.8,
"ESP","HUR","TOT","PC_LF","Q","1995-Q4",20.63333,
"ESP","HUR","TOT","PC_LF","Q","1996-Q1",20.33333,
"ESP","HUR","TOT","PC_LF","Q","1996-Q2",20.13333,
"ESP","HUR","TOT","PC_LF","Q","1996-Q3",19.86667,
"ESP","HUR","TOT","PC_LF","Q","1996-Q4",19.3,
"ESP","HUR","TOT","PC_LF","Q","1997-Q1",18.7,
"ESP","HUR","TOT","PC_LF","Q","1997-Q2",18.7,
"ESP","HUR","TOT","PC_LF","Q","1997-Q3",18.4,
"ESP","HUR","TOT","PC_LF","Q","1997-Q4",17.8,
"ESP","HUR","TOT","PC_LF","Q","1998-Q1",16.83333,
"ESP","HUR","TOT","PC_LF","Q","1998-Q2",16.66667,
"ESP","HUR","TOT","PC_LF","Q","1998-Q3",16.43333,
"ESP","HUR","TOT","PC_LF","Q","1998-Q4",15.7,
"ESP","HUR","TOT","PC_LF","Q","1999-Q1",14.33333,
"ESP","HUR","TOT","PC_LF","Q","1999-Q2",13.53333,
"ESP","HUR","TOT","PC_LF","Q","1999-Q3",13.46667,
"ESP","HUR","TOT","PC_LF","Q","1999-Q4",13.06667,
"ESP","HUR","TOT","PC_LF","Q","2000-Q1",12.46667,
"ESP","HUR","TOT","PC_LF","Q","2000-Q2",11.93333,
"ESP","HUR","TOT","PC_LF","Q","2000-Q3",11.8,
"ESP","HUR","TOT","PC_LF","Q","2000-Q4",11.46667,
"ESP","HUR","TOT","PC_LF","Q","2001-Q1",10.66667,
"ESP","HUR","TOT","PC_LF","Q","2001-Q2",10.5,
"ESP","HUR","TOT","PC_LF","Q","2001-Q3",10.53333,
"ESP","HUR","TOT","PC_LF","Q","2001-Q4",10.6,
"ESP","HUR","TOT","PC_LF","Q","2002-Q1",11.26667,
"ESP","HUR","TOT","PC_LF","Q","2002-Q2",11.26667,
"ESP","HUR","TOT","PC_LF","Q","2002-Q3",11.73333,
"ESP","HUR","TOT","PC_LF","Q","2002-Q4",11.6,
"ESP","HUR","TOT","PC_LF","Q","2003-Q1",11.66667,
"ESP","HUR","TOT","PC_LF","Q","2003-Q2",11.4,
"ESP","HUR","TOT","PC_LF","Q","2003-Q3",11.53333,
"ESP","HUR","TOT","PC_LF","Q","2003-Q4",11.36667,
"ESP","HUR","TOT","PC_LF","Q","2004-Q1",11.2,
"ESP","HUR","TOT","PC_LF","Q","2004-Q2",11.2,
"ESP","HUR","TOT","PC_LF","Q","2004-Q3",10.96667,
"ESP","HUR","TOT","PC_LF","Q","2004-Q4",10.53333,
"ESP","HUR","TOT","PC_LF","Q","2005-Q1",9.9,
"ESP","HUR","TOT","PC_LF","Q","2005-Q2",9.4,
"ESP","HUR","TOT","PC_LF","Q","2005-Q3",8.633333,
"ESP","HUR","TOT","PC_LF","Q","2005-Q4",8.7,
"ESP","HUR","TOT","PC_LF","Q","2006-Q1",8.733334,
"ESP","HUR","TOT","PC_LF","Q","2006-Q2",8.5,
"ESP","HUR","TOT","PC_LF","Q","2006-Q3",8.266666,
"ESP","HUR","TOT","PC_LF","Q","2006-Q4",8.266666,
"ESP","HUR","TOT","PC_LF","Q","2007-Q1",8.2,
"ESP","HUR","TOT","PC_LF","Q","2007-Q2",7.966667,
"ESP","HUR","TOT","PC_LF","Q","2007-Q3",8.233334,
"ESP","HUR","TOT","PC_LF","Q","2007-Q4",8.6,
"ESP","HUR","TOT","PC_LF","Q","2008-Q1",9.3,
"ESP","HUR","TOT","PC_LF","Q","2008-Q2",10.4,
"ESP","HUR","TOT","PC_LF","Q","2008-Q3",11.53333,
"ESP","HUR","TOT","PC_LF","Q","2008-Q4",13.83333,
"ESP","HUR","TOT","PC_LF","Q","2009-Q1",16.73333,
"ESP","HUR","TOT","PC_LF","Q","2009-Q2",17.86667,
"ESP","HUR","TOT","PC_LF","Q","2009-Q3",18.2,
"ESP","HUR","TOT","PC_LF","Q","2009-Q4",18.73333,
"ESP","HUR","TOT","PC_LF","Q","2010-Q1",19.33333,
"ESP","HUR","TOT","PC_LF","Q","2010-Q2",19.96667,
"ESP","HUR","TOT","PC_LF","Q","2010-Q3",20,
"ESP","HUR","TOT","PC_LF","Q","2010-Q4",20.2,
"ESP","HUR","TOT","PC_LF","Q","2011-Q1",20.5,
"ESP","HUR","TOT","PC_LF","Q","2011-Q2",20.76667,
"ESP","HUR","TOT","PC_LF","Q","2011-Q3",21.73333,
"ESP","HUR","TOT","PC_LF","Q","2011-Q4",22.63333,
"ESP","HUR","TOT","PC_LF","Q","2012-Q1",23.53333,
"ESP","HUR","TOT","PC_LF","Q","2012-Q2",24.6,
"ESP","HUR","TOT","PC_LF","Q","2012-Q3",25.3,
"ESP","HUR","TOT","PC_LF","Q","2012-Q4",25.83333,
"ESP","HUR","TOT","PC_LF","Q","2013-Q1",26.23333,
"ESP","HUR","TOT","PC_LF","Q","2013-Q2",26.23333,
"ESP","HUR","TOT","PC_LF","Q","2013-Q3",26.2,
"ESP","HUR","TOT","PC_LF","Q","2013-Q4",25.76667,
"ESP","HUR","TOT","PC_LF","Q","2014-Q1",25.26667,
"ESP","HUR","TOT","PC_LF","Q","2014-Q2",24.6,
"ESP","HUR","TOT","PC_LF","Q","2014-Q3",24.2,
"ESP","HUR","TOT","PC_LF","Q","2014-Q4",23.76667,
"ESP","HUR","TOT","PC_LF","Q","2015-Q1",23.13333,
"ESP","HUR","TOT","PC_LF","Q","2015-Q2",22.5,
"ESP","HUR","TOT","PC_LF","Q","2015-Q3",21.66667,
"ESP","HUR","TOT","PC_LF","Q","2015-Q4",20.96667,
"ESP","HUR","TOT","PC_LF","Q","2016-Q1",20.36667,
"ESP","HUR","TOT","PC_LF","Q","2016-Q2",20.1,
"ESP","HUR","TOT","PC_LF","Q","2016-Q3",19.33333,
"ESP","HUR","TOT","PC_LF","Q","2016-Q4",18.7,
"ESP","HUR","TOT","PC_LF","Q","2017-Q1",18.16667,
"ESP","HUR","TOT","PC_LF","Q","2017-Q2",17.36667,
"ESP","HUR","TOT","PC_LF","Q","2017-Q3",16.8,
"ESP","HUR","TOT","PC_LF","Q","2017-Q4",16.6,
"ESP","HUR","TOT","PC_LF","Q","2018-Q1",16.16667,
"ESP","HUR","TOT","PC_LF","Q","2018-Q2",15.43333,
"ESP","HUR","TOT","PC_LF","Q","2018-Q3",14.9,
"ESP","HUR","TOT","PC_LF","Q","2018-Q4",14.5,
"ESP","HUR","TOT","PC_LF","Q","2019-Q1",14.23333,
"ESP","HUR","TOT","PC_LF","Q","2019-Q2",14.2,
"ESP","HUR","TOT","PC_LF","Q","2019-Q3",14.23333,
"ESP","HUR","TOT","PC_LF","Q","2019-Q4",13.83333,
"ESP","HUR","TOT","PC_LF","Q","2020-Q1",13.93333,
"ESP","HUR","TOT","PC_LF","Q","2020-Q2",15.5,
"ESP","HUR","TOT","PC_LF","Q","2020-Q3",16.56667,
"SWE","HUR","TOT","PC_LF","Q","1989-Q2",1.566667,
"SWE","HUR","TOT","PC_LF","Q","1989-Q3",1.433333,
"SWE","HUR","TOT","PC_LF","Q","1989-Q4",1.566667,
"SWE","HUR","TOT","PC_LF","Q","1990-Q1",1.433333,
"SWE","HUR","TOT","PC_LF","Q","1990-Q2",1.533333,
"SWE","HUR","TOT","PC_LF","Q","1990-Q3",1.766667,
"SWE","HUR","TOT","PC_LF","Q","1990-Q4",2.166667,
"SWE","HUR","TOT","PC_LF","Q","1991-Q1",2.433333,
"SWE","HUR","TOT","PC_LF","Q","1991-Q2",2.733333,
"SWE","HUR","TOT","PC_LF","Q","1991-Q3",3.366667,
"SWE","HUR","TOT","PC_LF","Q","1991-Q4",3.866667,
"SWE","HUR","TOT","PC_LF","Q","1992-Q1",4.566667,
"SWE","HUR","TOT","PC_LF","Q","1992-Q2",5.266667,
"SWE","HUR","TOT","PC_LF","Q","1992-Q3",5.966667,
"SWE","HUR","TOT","PC_LF","Q","1992-Q4",6.5,
"SWE","HUR","TOT","PC_LF","Q","1993-Q1",7.7,
"SWE","HUR","TOT","PC_LF","Q","1993-Q2",9.033334,
"SWE","HUR","TOT","PC_LF","Q","1993-Q3",9.633333,
"SWE","HUR","TOT","PC_LF","Q","1993-Q4",9.8,
"SWE","HUR","TOT","PC_LF","Q","1994-Q1",9.733334,
"SWE","HUR","TOT","PC_LF","Q","1994-Q2",9.366667,
"SWE","HUR","TOT","PC_LF","Q","1994-Q3",9.233334,
"SWE","HUR","TOT","PC_LF","Q","1994-Q4",9,
"SWE","HUR","TOT","PC_LF","Q","1995-Q1",8.833333,
"SWE","HUR","TOT","PC_LF","Q","1995-Q2",8.7,
"SWE","HUR","TOT","PC_LF","Q","1995-Q3",8.666667,
"SWE","HUR","TOT","PC_LF","Q","1995-Q4",8.966666,
"SWE","HUR","TOT","PC_LF","Q","1996-Q1",9,
"SWE","HUR","TOT","PC_LF","Q","1996-Q2",9.5,
"SWE","HUR","TOT","PC_LF","Q","1996-Q3",9.733334,
"SWE","HUR","TOT","PC_LF","Q","1996-Q4",9.933333,
"SWE","HUR","TOT","PC_LF","Q","1997-Q1",10.26667,
"SWE","HUR","TOT","PC_LF","Q","1997-Q2",10.3,
"SWE","HUR","TOT","PC_LF","Q","1997-Q3",9.733334,
"SWE","HUR","TOT","PC_LF","Q","1997-Q4",9.133333,
"SWE","HUR","TOT","PC_LF","Q","1998-Q1",8.666667,
"SWE","HUR","TOT","PC_LF","Q","1998-Q2",8.6,
"SWE","HUR","TOT","PC_LF","Q","1998-Q3",8,
"SWE","HUR","TOT","PC_LF","Q","1998-Q4",7.466667,
"SWE","HUR","TOT","PC_LF","Q","1999-Q1",7.1,
"SWE","HUR","TOT","PC_LF","Q","1999-Q2",6.766667,
"SWE","HUR","TOT","PC_LF","Q","1999-Q3",6.633333,
"SWE","HUR","TOT","PC_LF","Q","1999-Q4",6.333333,
"SWE","HUR","TOT","PC_LF","Q","2000-Q1",6.066667,
"SWE","HUR","TOT","PC_LF","Q","2000-Q2",5.766667,
"SWE","HUR","TOT","PC_LF","Q","2000-Q3",5.433333,
"SWE","HUR","TOT","PC_LF","Q","2000-Q4",5.1,
"SWE","HUR","TOT","PC_LF","Q","2001-Q1",5.9,
"SWE","HUR","TOT","PC_LF","Q","2001-Q2",5.7,
"SWE","HUR","TOT","PC_LF","Q","2001-Q3",5.833333,
"SWE","HUR","TOT","PC_LF","Q","2001-Q4",5.966667,
"SWE","HUR","TOT","PC_LF","Q","2002-Q1",5.8,
"SWE","HUR","TOT","PC_LF","Q","2002-Q2",5.8,
"SWE","HUR","TOT","PC_LF","Q","2002-Q3",6.066667,
"SWE","HUR","TOT","PC_LF","Q","2002-Q4",6.166667,
"SWE","HUR","TOT","PC_LF","Q","2003-Q1",6.233333,
"SWE","HUR","TOT","PC_LF","Q","2003-Q2",6.333333,
"SWE","HUR","TOT","PC_LF","Q","2003-Q3",6.633333,
"SWE","HUR","TOT","PC_LF","Q","2003-Q4",7.066667,
"SWE","HUR","TOT","PC_LF","Q","2004-Q1",7.333333,
"SWE","HUR","TOT","PC_LF","Q","2004-Q2",7.366667,
"SWE","HUR","TOT","PC_LF","Q","2004-Q3",7.433333,
"SWE","HUR","TOT","PC_LF","Q","2004-Q4",7.366667,
"SWE","HUR","TOT","PC_LF","Q","2005-Q1",7.366667,
"SWE","HUR","TOT","PC_LF","Q","2005-Q2",7.9,
"SWE","HUR","TOT","PC_LF","Q","2005-Q3",7.766667,
"SWE","HUR","TOT","PC_LF","Q","2005-Q4",7.633333,
"SWE","HUR","TOT","PC_LF","Q","2006-Q1",7.466667,
"SWE","HUR","TOT","PC_LF","Q","2006-Q2",7.333333,
"SWE","HUR","TOT","PC_LF","Q","2006-Q3",6.9,
"SWE","HUR","TOT","PC_LF","Q","2006-Q4",6.533333,
"SWE","HUR","TOT","PC_LF","Q","2007-Q1",6.433333,
"SWE","HUR","TOT","PC_LF","Q","2007-Q2",6.066667,
"SWE","HUR","TOT","PC_LF","Q","2007-Q3",5.966667,
"SWE","HUR","TOT","PC_LF","Q","2007-Q4",6.066667,
"SWE","HUR","TOT","PC_LF","Q","2008-Q1",5.866667,
"SWE","HUR","TOT","PC_LF","Q","2008-Q2",6,
"SWE","HUR","TOT","PC_LF","Q","2008-Q3",6.166667,
"SWE","HUR","TOT","PC_LF","Q","2008-Q4",6.7,
"SWE","HUR","TOT","PC_LF","Q","2009-Q1",7.433333,
"SWE","HUR","TOT","PC_LF","Q","2009-Q2",8.366667,
"SWE","HUR","TOT","PC_LF","Q","2009-Q3",8.666667,
"SWE","HUR","TOT","PC_LF","Q","2009-Q4",8.8,
"SWE","HUR","TOT","PC_LF","Q","2010-Q1",8.933333,
"SWE","HUR","TOT","PC_LF","Q","2010-Q2",8.766666,
"SWE","HUR","TOT","PC_LF","Q","2010-Q3",8.5,
"SWE","HUR","TOT","PC_LF","Q","2010-Q4",8.1,
"SWE","HUR","TOT","PC_LF","Q","2011-Q1",7.9,
"SWE","HUR","TOT","PC_LF","Q","2011-Q2",7.8,
"SWE","HUR","TOT","PC_LF","Q","2011-Q3",7.633333,
"SWE","HUR","TOT","PC_LF","Q","2011-Q4",7.766667,
"SWE","HUR","TOT","PC_LF","Q","2012-Q1",7.733333,
"SWE","HUR","TOT","PC_LF","Q","2012-Q2",7.866667,
"SWE","HUR","TOT","PC_LF","Q","2012-Q3",8.1,
"SWE","HUR","TOT","PC_LF","Q","2012-Q4",8.166667,
"SWE","HUR","TOT","PC_LF","Q","2013-Q1",8.066667,
"SWE","HUR","TOT","PC_LF","Q","2013-Q2",8.033334,
"SWE","HUR","TOT","PC_LF","Q","2013-Q3",8,
"SWE","HUR","TOT","PC_LF","Q","2013-Q4",7.966667,
"SWE","HUR","TOT","PC_LF","Q","2014-Q1",8.066667,
"SWE","HUR","TOT","PC_LF","Q","2014-Q2",7.933333,
"SWE","HUR","TOT","PC_LF","Q","2014-Q3",7.866667,
"SWE","HUR","TOT","PC_LF","Q","2014-Q4",7.8,
"SWE","HUR","TOT","PC_LF","Q","2015-Q1",7.733333,
"SWE","HUR","TOT","PC_LF","Q","2015-Q2",7.633333,
"SWE","HUR","TOT","PC_LF","Q","2015-Q3",7.1,
"SWE","HUR","TOT","PC_LF","Q","2015-Q4",7.1,
"SWE","HUR","TOT","PC_LF","Q","2016-Q1",7.133333,
"SWE","HUR","TOT","PC_LF","Q","2016-Q2",6.9,
"SWE","HUR","TOT","PC_LF","Q","2016-Q3",6.866667,
"SWE","HUR","TOT","PC_LF","Q","2016-Q4",6.866667,
"SWE","HUR","TOT","PC_LF","Q","2017-Q1",6.7,
"SWE","HUR","TOT","PC_LF","Q","2017-Q2",6.733333,
"SWE","HUR","TOT","PC_LF","Q","2017-Q3",6.7,
"SWE","HUR","TOT","PC_LF","Q","2017-Q4",6.6,
"SWE","HUR","TOT","PC_LF","Q","2018-Q1",6.133333,
"SWE","HUR","TOT","PC_LF","Q","2018-Q2",6.3,
"SWE","HUR","TOT","PC_LF","Q","2018-Q3",6.366667,
"SWE","HUR","TOT","PC_LF","Q","2018-Q4",6.5,
"SWE","HUR","TOT","PC_LF","Q","2019-Q1",6.766667,
"SWE","HUR","TOT","PC_LF","Q","2019-Q2",6.5,
"SWE","HUR","TOT","PC_LF","Q","2019-Q3",6.933333,
"SWE","HUR","TOT","PC_LF","Q","2019-Q4",6.966667,
"SWE","HUR","TOT","PC_LF","Q","2020-Q1",7.2,
"SWE","HUR","TOT","PC_LF","Q","2020-Q2",8.5,
"SWE","HUR","TOT","PC_LF","Q","2020-Q3",9.033334,
"CHE","HUR","TOT","PC_LF","Q","1999-Q2",3.144907,
"CHE","HUR","TOT","PC_LF","Q","2000-Q2",2.664994,
"CHE","HUR","TOT","PC_LF","Q","2001-Q2",2.490901,
"CHE","HUR","TOT","PC_LF","Q","2002-Q2",2.92339,
"CHE","HUR","TOT","PC_LF","Q","2003-Q2",4.115555,
"CHE","HUR","TOT","PC_LF","Q","2004-Q2",4.316408,
"CHE","HUR","TOT","PC_LF","Q","2005-Q2",4.436162,
"CHE","HUR","TOT","PC_LF","Q","2006-Q2",3.99981,
"CHE","HUR","TOT","PC_LF","Q","2007-Q2",3.650983,
"CHE","HUR","TOT","PC_LF","Q","2008-Q2",3.350551,
"CHE","HUR","TOT","PC_LF","Q","2009-Q2",4.115744,"B"
"CHE","HUR","TOT","PC_LF","Q","2010-Q1",5.052178,
"CHE","HUR","TOT","PC_LF","Q","2010-Q2",4.963393,
"CHE","HUR","TOT","PC_LF","Q","2010-Q3",4.767565,
"CHE","HUR","TOT","PC_LF","Q","2010-Q4",4.430132,
"CHE","HUR","TOT","PC_LF","Q","2011-Q1",4.393065,
"CHE","HUR","TOT","PC_LF","Q","2011-Q2",4.184614,
"CHE","HUR","TOT","PC_LF","Q","2011-Q3",4.455062,
"CHE","HUR","TOT","PC_LF","Q","2011-Q4",4.576288,
"CHE","HUR","TOT","PC_LF","Q","2012-Q1",4.240975,
"CHE","HUR","TOT","PC_LF","Q","2012-Q2",4.332245,
"CHE","HUR","TOT","PC_LF","Q","2012-Q3",4.499242,
"CHE","HUR","TOT","PC_LF","Q","2012-Q4",4.86358,
"CHE","HUR","TOT","PC_LF","Q","2013-Q1",4.803452,
"CHE","HUR","TOT","PC_LF","Q","2013-Q2",4.830159,
"CHE","HUR","TOT","PC_LF","Q","2013-Q3",4.727101,
"CHE","HUR","TOT","PC_LF","Q","2013-Q4",4.628308,
"CHE","HUR","TOT","PC_LF","Q","2014-Q1",4.977424,
"CHE","HUR","TOT","PC_LF","Q","2014-Q2",4.983946,
"CHE","HUR","TOT","PC_LF","Q","2014-Q3",4.880792,
"CHE","HUR","TOT","PC_LF","Q","2014-Q4",4.46876,
"CHE","HUR","TOT","PC_LF","Q","2015-Q1",4.415166,
"CHE","HUR","TOT","PC_LF","Q","2015-Q2",4.7356,
"CHE","HUR","TOT","PC_LF","Q","2015-Q3",4.97486,
"CHE","HUR","TOT","PC_LF","Q","2015-Q4",5.074066,
"CHE","HUR","TOT","PC_LF","Q","2016-Q1",4.988755,
"CHE","HUR","TOT","PC_LF","Q","2016-Q2",4.941724,
"CHE","HUR","TOT","PC_LF","Q","2016-Q3",4.945848,
"CHE","HUR","TOT","PC_LF","Q","2016-Q4",4.795892,
"CHE","HUR","TOT","PC_LF","Q","2017-Q1",4.924563,
"CHE","HUR","TOT","PC_LF","Q","2017-Q2",4.7049,
"CHE","HUR","TOT","PC_LF","Q","2017-Q3",4.82865,
"CHE","HUR","TOT","PC_LF","Q","2017-Q4",4.729554,
"CHE","HUR","TOT","PC_LF","Q","2018-Q1",4.883185,
"CHE","HUR","TOT","PC_LF","Q","2018-Q2",4.930765,
"CHE","HUR","TOT","PC_LF","Q","2018-Q3",4.263446,
"CHE","HUR","TOT","PC_LF","Q","2018-Q4",4.774768,
"CHE","HUR","TOT","PC_LF","Q","2019-Q1",4.640158,
"CHE","HUR","TOT","PC_LF","Q","2019-Q2",4.466765,
"CHE","HUR","TOT","PC_LF","Q","2019-Q3",4.414,
"CHE","HUR","TOT","PC_LF","Q","2019-Q4",4.057595,
"CHE","HUR","TOT","PC_LF","Q","2020-Q1",4.217362,
"CHE","HUR","TOT","PC_LF","Q","2020-Q2",4.893424,
"CHE","HUR","TOT","PC_LF","Q","2020-Q3",5.045495,
"TUR","HUR","TOT","PC_LF","Q","2005-Q1",9.233334,
"TUR","HUR","TOT","PC_LF","Q","2005-Q2",9.6,
"TUR","HUR","TOT","PC_LF","Q","2005-Q3",9.5,
"TUR","HUR","TOT","PC_LF","Q","2005-Q4",9.7,
"TUR","HUR","TOT","PC_LF","Q","2006-Q1",9.5,
"TUR","HUR","TOT","PC_LF","Q","2006-Q2",9.033334,
"TUR","HUR","TOT","PC_LF","Q","2006-Q3",8.933333,
"TUR","HUR","TOT","PC_LF","Q","2006-Q4",8.766666,
"TUR","HUR","TOT","PC_LF","Q","2007-Q1",8.9,
"TUR","HUR","TOT","PC_LF","Q","2007-Q2",9.2,
"TUR","HUR","TOT","PC_LF","Q","2007-Q3",9.2,
"TUR","HUR","TOT","PC_LF","Q","2007-Q4",9.4,
"TUR","HUR","TOT","PC_LF","Q","2008-Q1",9.4,
"TUR","HUR","TOT","PC_LF","Q","2008-Q2",9.333333,
"TUR","HUR","TOT","PC_LF","Q","2008-Q3",9.966666,
"TUR","HUR","TOT","PC_LF","Q","2008-Q4",11.36667,
"TUR","HUR","TOT","PC_LF","Q","2009-Q1",13.1,
"TUR","HUR","TOT","PC_LF","Q","2009-Q2",13.73333,
"TUR","HUR","TOT","PC_LF","Q","2009-Q3",13.06667,
"TUR","HUR","TOT","PC_LF","Q","2009-Q4",12.23333,
"TUR","HUR","TOT","PC_LF","Q","2010-Q1",12.06667,
"TUR","HUR","TOT","PC_LF","Q","2010-Q2",11.2,
"TUR","HUR","TOT","PC_LF","Q","2010-Q3",10.86667,
"TUR","HUR","TOT","PC_LF","Q","2010-Q4",10.33333,
"TUR","HUR","TOT","PC_LF","Q","2011-Q1",9.666667,
"TUR","HUR","TOT","PC_LF","Q","2011-Q2",9.533334,
"TUR","HUR","TOT","PC_LF","Q","2011-Q3",8.8,
"TUR","HUR","TOT","PC_LF","Q","2011-Q4",8.466666,
"TUR","HUR","TOT","PC_LF","Q","2012-Q1",8.533334,
"TUR","HUR","TOT","PC_LF","Q","2012-Q2",8.266666,
"TUR","HUR","TOT","PC_LF","Q","2012-Q3",8.233334,
"TUR","HUR","TOT","PC_LF","Q","2012-Q4",8.6,
"TUR","HUR","TOT","PC_LF","Q","2013-Q1",8.866667,
"TUR","HUR","TOT","PC_LF","Q","2013-Q2",9,
"TUR","HUR","TOT","PC_LF","Q","2013-Q3",9.2,
"TUR","HUR","TOT","PC_LF","Q","2013-Q4",9.133333,
"TUR","HUR","TOT","PC_LF","Q","2014-Q1",9.266666,
"TUR","HUR","TOT","PC_LF","Q","2014-Q2",9.633333,
"TUR","HUR","TOT","PC_LF","Q","2014-Q3",10.3,
"TUR","HUR","TOT","PC_LF","Q","2014-Q4",10.5,
"TUR","HUR","TOT","PC_LF","Q","2015-Q1",10.3,
"TUR","HUR","TOT","PC_LF","Q","2015-Q2",10.3,
"TUR","HUR","TOT","PC_LF","Q","2015-Q3",10.23333,
"TUR","HUR","TOT","PC_LF","Q","2015-Q4",10.36667,
"TUR","HUR","TOT","PC_LF","Q","2016-Q1",9.966666,
"TUR","HUR","TOT","PC_LF","Q","2016-Q2",10.4,
"TUR","HUR","TOT","PC_LF","Q","2016-Q3",11.3,
"TUR","HUR","TOT","PC_LF","Q","2016-Q4",11.9,
"TUR","HUR","TOT","PC_LF","Q","2017-Q1",11.66667,
"TUR","HUR","TOT","PC_LF","Q","2017-Q2",11.06667,
"TUR","HUR","TOT","PC_LF","Q","2017-Q3",10.73333,
"TUR","HUR","TOT","PC_LF","Q","2017-Q4",10.16667,
"TUR","HUR","TOT","PC_LF","Q","2018-Q1",9.866667,
"TUR","HUR","TOT","PC_LF","Q","2018-Q2",10.6,
"TUR","HUR","TOT","PC_LF","Q","2018-Q3",11.26667,
"TUR","HUR","TOT","PC_LF","Q","2018-Q4",12.26667,
"TUR","HUR","TOT","PC_LF","Q","2019-Q1",13.6,
"TUR","HUR","TOT","PC_LF","Q","2019-Q2",13.86667,
"TUR","HUR","TOT","PC_LF","Q","2019-Q3",14.06667,
"TUR","HUR","TOT","PC_LF","Q","2019-Q4",13.3,
"TUR","HUR","TOT","PC_LF","Q","2020-Q1",12.7,
"TUR","HUR","TOT","PC_LF","Q","2020-Q2",13.96667,
"TUR","HUR","TOT","PC_LF","Q","2020-Q3",13.26667,
"GBR","HUR","TOT","PC_LF","Q","1989-Q2",7.1,
"GBR","HUR","TOT","PC_LF","Q","1989-Q3",7,
"GBR","HUR","TOT","PC_LF","Q","1989-Q4",6.8,
"GBR","HUR","TOT","PC_LF","Q","1990-Q1",6.8,
"GBR","HUR","TOT","PC_LF","Q","1990-Q2",6.7,
"GBR","HUR","TOT","PC_LF","Q","1990-Q3",6.8,
"GBR","HUR","TOT","PC_LF","Q","1990-Q4",7.1,
"GBR","HUR","TOT","PC_LF","Q","1991-Q1",7.7,
"GBR","HUR","TOT","PC_LF","Q","1991-Q2",8.5,
"GBR","HUR","TOT","PC_LF","Q","1991-Q3",9,
"GBR","HUR","TOT","PC_LF","Q","1991-Q4",9.1,
"GBR","HUR","TOT","PC_LF","Q","1992-Q1",9.3,
"GBR","HUR","TOT","PC_LF","Q","1992-Q2",9.785394,
"GBR","HUR","TOT","PC_LF","Q","1992-Q3",9.937056,
"GBR","HUR","TOT","PC_LF","Q","1992-Q4",10.37112,
"GBR","HUR","TOT","PC_LF","Q","1993-Q1",10.61849,
"GBR","HUR","TOT","PC_LF","Q","1993-Q2",10.38478,
"GBR","HUR","TOT","PC_LF","Q","1993-Q3",10.24657,
"GBR","HUR","TOT","PC_LF","Q","1993-Q4",10.25229,
"GBR","HUR","TOT","PC_LF","Q","1994-Q1",9.945821,
"GBR","HUR","TOT","PC_LF","Q","1994-Q2",9.706457,
"GBR","HUR","TOT","PC_LF","Q","1994-Q3",9.359785,
"GBR","HUR","TOT","PC_LF","Q","1994-Q4",8.96378,
"GBR","HUR","TOT","PC_LF","Q","1995-Q1",8.865519,
"GBR","HUR","TOT","PC_LF","Q","1995-Q2",8.664016,
"GBR","HUR","TOT","PC_LF","Q","1995-Q3",8.648027,
"GBR","HUR","TOT","PC_LF","Q","1995-Q4",8.30389,
"GBR","HUR","TOT","PC_LF","Q","1996-Q1",8.234201,
"GBR","HUR","TOT","PC_LF","Q","1996-Q2",8.25487,
"GBR","HUR","TOT","PC_LF","Q","1996-Q3",8.061487,
"GBR","HUR","TOT","PC_LF","Q","1996-Q4",7.841694,
"GBR","HUR","TOT","PC_LF","Q","1997-Q1",7.323361,
"GBR","HUR","TOT","PC_LF","Q","1997-Q2",7.179729,
"GBR","HUR","TOT","PC_LF","Q","1997-Q3",6.840051,
"GBR","HUR","TOT","PC_LF","Q","1997-Q4",6.540948,
"GBR","HUR","TOT","PC_LF","Q","1998-Q1",6.364737,
"GBR","HUR","TOT","PC_LF","Q","1998-Q2",6.283776,
